person name ID	corporate indicator	index order	name entry element	name scope notes	name second element	name third element	natural order	name query indicator	standardised entry element	standardised second element
3846	FALSE		Walter		de Amfreville			FALSE	walter	de amfreville
3847	FALSE		William		de Folis			FALSE	william	de folis
3848	FALSE		Roger		de Port			FALSE	roger	de port
3849	FALSE		William		de Port			FALSE	william	de port
3850	FALSE		Roger		Helle			FALSE	roger	helle
3851	FALSE		Geoffrey		d'Abetot			FALSE	geoffrey	dabetot
3852	FALSE		Hugh			villein		FALSE	hugh	
3853	FALSE		Walter		son of Wisco			FALSE	walter	son of wisco
3854	FALSE		Walter		de Lacy	abbot of Gloucester		FALSE	walter	de lacy
3855	FALSE		Wisco					FALSE	wisco	
3856	FALSE		Warin			sheriff of Wiltshire		FALSE	warin	
3857	FALSE		Bishop of Worcester		unidentified	temp. Henry I		FALSE	bishop of worcester	unidentified
3858	FALSE		Godfrey			priest of Caen		FALSE	godfrey	
3859	FALSE		Serlo			bishop of Sees		FALSE	serlo	
3860	FALSE		Fulbert			archdeacon of Bayeux		FALSE	fulbert	
3861	FALSE		Godwin			tenant of Peterborough		FALSE	godwin	
3862	FALSE		Ascelin		de Waterville			FALSE	ascelin	de waterville
3863	FALSE		Leofwine		son of Colgrim			FALSE	leofwine	son of colgrim
3864	FALSE		Isabella		de Chandos			FALSE	isabella	de chandos
3865	FALSE		Anselm			archdeacon		FALSE	anselm	
3866	FALSE		William		de Viliers	chamberlain		FALSE	william	de viliers
3867	TRUE		"Grimsby,"		St Augustine's			FALSE	"grimsby,"	saint augustine's
3868	TRUE		Guisborough		Priory			FALSE	guisborough	priory
3869	FALSE		Hamelin		of York			FALSE	hamelin	of york
3870	FALSE		Hardulf		of Asfordby			FALSE	hardulf	of asfordby
3871	FALSE		Robert		de Pavilli	sheriff of Leicestershire		FALSE	robert	de pavilli
3872	FALSE		Alfwin		Wredec			FALSE	alfwin	wredec
3873	FALSE		William			sheriff of Wiltshire		FALSE	william	
3874	FALSE		William		son of Norman			FALSE	william	son of norman
3875	FALSE		Geoffrey		de Clive	bishop of Hereford		FALSE	geoffrey	de clive
3876	FALSE		David			bishop of Bangor		FALSE	david	
3877	FALSE		Roger		de Candos			FALSE	roger	de candos
3878	TRUE		Hertford		Priory			FALSE	hertford	priory
3879	FALSE		Ralph		de Hichentona			FALSE	ralph	de hichentona
3880	FALSE		[…]		de Uccietun			FALSE	[…]	de uccietun
3881	FALSE		Ansgot		of Caldecot			FALSE	ansgot	of caldecot
3882	FALSE		Walter		of Bibbesworth			FALSE	walter	of bibbesworth
3883	FALSE		Hugh		Sampson			FALSE	hugh	sampson
3884	FALSE		Hildred		of Carlisle			FALSE	hildred	of carlisle
3885	FALSE		Odard		son of Hildred			FALSE	odard	son of hildred
3886	FALSE		Gamel		son of Bern			FALSE	gamel	son of bern
3887	FALSE		Glassam		son of Brictric			FALSE	glassam	son of brictric
3888	FALSE		Hugh		of Hastings			FALSE	hugh	of hastings
3889	FALSE		Robert		de Flamevill'			FALSE	robert	de flamevill'
3890	FALSE		Erenburga		de Flamevill'			FALSE	erenburga	de flamevill'
3891	FALSE		Hugh		de Flamevill'			FALSE	hugh	de flamevill'
3892	FALSE		Robert		de Ca			FALSE	robert	de ca
3893	FALSE		B.		de Ca			FALSE	b.	de ca
3894	FALSE		William		son of Ranulf			FALSE	william	son of ranulf
3895	FALSE		Matthew		son of William	son of Ranulf		FALSE	matthew	son of william
3896	FALSE		Robert		de Brohi			FALSE	robert	de brohi
3897	FALSE		Ingelram		d'Eu			FALSE	ingelram	deu
3898	FALSE		Gunhilda			landholder in Stivicle		FALSE	gunhilda	
3899	FALSE		Ralph		son of Baldric			FALSE	ralph	son of baldric
3900	FALSE		Robert		son of Ansch-	etill		FALSE	robert	son of ansch-
3901	FALSE		Robert		de Candos			FALSE	robert	de candos
3903	FALSE		Ralph		of Leicester	pincerna		FALSE	ralph	of leicester
3904	FALSE		Robert		of Warwick			FALSE	robert	of warwick
3905	FALSE		Geoffrey		de St Roerius			FALSE	geoffrey	de st roerius
3906	FALSE		Hugh			watchman of the king		FALSE	hugh	
3907	FALSE		Brusard		of Stone			FALSE	brusard	of stone
3908	FALSE		Alan			son-in-law of Anisanus		FALSE	alan	
3909	FALSE		Aldwin			cottar		FALSE	aldwin	
3910	FALSE		Ernald		son of Anisanus			FALSE	ernald	son of anisanus
3912	FALSE		Miles		son of William			FALSE	miles	son of william
3913	FALSE		Ulchillus			clerk of Carham		FALSE	ulchillus	
3914	FALSE		Richard		son of Pons			FALSE	richard	son of pons
3915	FALSE		Hugh		son of Pons			FALSE	hugh	son of pons
3916	FALSE		Nigel		son of Herfast			FALSE	nigel	son of herfast
3917	FALSE		Ort					FALSE	ort	
3918	FALSE		Ralph			"dean of St Stephen's, Launceston"		FALSE	ralph	
3919	FALSE		Bernard			chaplain of the king		FALSE	bernard	
3920	FALSE		Hamelin			clerk of Launceston		FALSE	hamelin	
3921	TRUE		Laund		Priory			FALSE	laund	priory
3922	FALSE		Matilda		Ridel	wife of Richard Basset		FALSE	matilda	ridel
3923	TRUE		Leeds		Priory			FALSE	leeds	priory
3924	FALSE		Humfrey		Aureis testiculis			FALSE	humfrey	aureis testiculis
3925	FALSE		Waldric		son of Roger	de Courselles		FALSE	waldric	son of roger
3926	FALSE		Elizabeth		de Ballon			FALSE	elizabeth	de ballon
3927	FALSE		Agnes		de Ballon			FALSE	agnes	de ballon
3928	FALSE		William		de Ballon			FALSE	william	de ballon
3929	FALSE		Matthew		de Ballon			FALSE	matthew	de ballon
3930	FALSE		Adelaide		Peverel	wife of Will. P. of Nottingham		FALSE	adelaide	peverel
3931	FALSE		Walter		son of Winemar			FALSE	walter	son of winemar
3932	FALSE		Thurstan		Mantellus			FALSE	thurstan	mantellus
3933	FALSE		Herbert			witness for Lenton		FALSE	herbert	
3934	FALSE		Robert		Peverel	brother of Will. P. I of Nottingham		FALSE	robert	peverel
3935	FALSE		Avenel		de Haddona			FALSE	avenel	de haddona
3936	FALSE		Seffrid		of Pingle Hill			FALSE	seffrid	of pingle hill
3937	FALSE		Robert		son of Payn			FALSE	robert	son of payn
3938	FALSE		Norman		de Montfaltrel			FALSE	norman	de montfaltrel
3939	FALSE		Roger		Brito			FALSE	roger	brito
3940	FALSE		Goscelin		of Watnall			FALSE	goscelin	of watnall
3941	FALSE		Ralph		Malaherba			FALSE	ralph	malaherba
3942	FALSE		Serlo		Blundus			FALSE	serlo	blundus
3943	FALSE		Helgot		of Babworth			FALSE	helgot	of babworth
3944	FALSE		Herbert		de Gunnolvestona			FALSE	herbert	de gunnolvestona
3945	FALSE		Norman		de St Patrick			FALSE	norman	de st patrick
3946	FALSE		Walter		Fleming			FALSE	walter	fleming
3947	FALSE		Robert		of Morton			FALSE	robert	of morton
3948	FALSE		Geoffrey		de Heriz			FALSE	geoffrey	de heriz
3949	FALSE		Hervey		de Rotintuna			FALSE	hervey	de rotintuna
3950	FALSE		Richard			donor to Lessay		FALSE	richard	
3951	FALSE		Thurstan		Haldup			FALSE	thurstan	haldup
3952	FALSE		Adelais		de Balta			FALSE	adelais	de balta
3953	FALSE		Muriel		de la Haie	wife of Robert		FALSE	muriel	de la haie
3954	FALSE		Amicia		d'Aubigny	wife of Roger		FALSE	amicia	daubigny
3955	FALSE		Osmund			clerk of Fougeres		FALSE	osmund	
3956	FALSE		Ranulf		Espec			FALSE	ranulf	espec
3957	FALSE		Hugh		de Orval			FALSE	hugh	de orval
3958	FALSE		Rainald		de Orval			FALSE	rainald	de orval
3959	FALSE		Roger		de St John			FALSE	roger	de st john
3960	FALSE		Robert		Balmer			FALSE	robert	balmer
3961	FALSE		Geoffrey			priest		FALSE	geoffrey	
3962	FALSE		Walter		Kingam			FALSE	walter	kingam
3963	FALSE		William		de Bichevilla			FALSE	william	de bichevilla
3964	FALSE		Ranulf		Picot			FALSE	ranulf	picot
3965	FALSE		William		Trusebut			FALSE	william	trusebut
3966	FALSE		Alward			priest of Berryn Arbor		FALSE	alward	
3967	FALSE		Brihtmar			peasant		FALSE	brihtmar	
3968	FALSE		Ralph		son of Warin			FALSE	ralph	son of warin
3969	FALSE		William		de Grinnosa			FALSE	william	de grinnosa
3970	FALSE		Hugh		de Grinnosa			FALSE	hugh	de grinnosa
3971	FALSE		Robert		de […]			FALSE	robert	de […]
3972	FALSE		Robert		de Gomer			FALSE	robert	de gomer
3973	FALSE		William		de Petroponte			FALSE	william	de petroponte
3974	FALSE		Richard		Lovel			FALSE	richard	lovel
3975	FALSE		Picot		son of Colsuein			FALSE	picot	son of colsuein
3976	FALSE		Abbot of Peterborough		unidentified	temp. Henry I		FALSE	abbot of peterborough	unidentified
3977	FALSE		John			reeve of Lincoln		FALSE	john	
3978	FALSE		Gladwin					FALSE	gladwin	
3979	FALSE		Simon		Bloet	dean of Lincoln		FALSE	simon	bloet
3980	FALSE		Leofwine			"scribe of the king,"		FALSE	leofwine	
3981	FALSE		Brand			priest of Corringham		FALSE	brand	
3982	FALSE		Romfara					FALSE	romfara	
3983	FALSE		Elias		Flambard	son of Ranulf		FALSE	elias	flambard
3984	FALSE		Geoffrey			dapifer of Count Stephen of Brittany		FALSE	geoffrey	
3986	FALSE		Ralph		de Watervilla			FALSE	ralph	de watervilla
3987	FALSE		Ralph		de Bosco Rohari			FALSE	ralph	de bosco rohari
3988	FALSE		Hugh		de Hottot			FALSE	hugh	de hottot
3989	FALSE		Theodoric					FALSE	theodoric	
3990	FALSE		Richard		de Vernon			FALSE	richard	de vernon
3991	FALSE		William		son of Hacon	sheriff of Lincoln		FALSE	william	son of hacon
3992	FALSE		Thurstan			archdeacon of Nottingham		FALSE	thurstan	
3993	FALSE		Hugh			canon of Lincoln		FALSE	hugh	
3994	FALSE		Hugh		Asinus			FALSE	hugh	asinus
3995	FALSE		Roger		de Insula			FALSE	roger	de insula
3996	FALSE		Guher		de Moreville			FALSE	guher	de moreville
3997	FALSE		Ralph		de Witot			FALSE	ralph	de witot
3998	TRUE		Llandaff		Cathedral			FALSE	llandaff	cathedral
3999	TRUE		"London,"		Citizens			FALSE	"london,"	citizens
4000	FALSE		John		Belet			FALSE	john	belet
4001	FALSE		Robert		son of Siward			FALSE	robert	son of siward
4002	FALSE		Leofstan			minister in London		FALSE	leofstan	
4003	FALSE		William		Caius	minister in London		FALSE	william	caius
4005	FALSE		Norman			"prior of Holy Trinity, Aldgate, London"		FALSE	norman	
4006	FALSE		Giffard					FALSE	giffard	
4007	FALSE		Clarembald			"witnesses for Holy Trinity, London"		FALSE	clarembald	
4008	FALSE		Geoffrey			chamberlain		FALSE	geoffrey	
4009	FALSE		Alduin			"witnesses for Holy Trinity, London"		FALSE	alduin	
4010	FALSE		Leofstan			"mentioned in a Holy Trinity, London, text"		FALSE	leofstan	
4011	TRUE		"London,"		St Bartholomew's			FALSE	"london,"	saint bartholomew's
4012	FALSE		Raher			"prior of St Bartholomew's, London"		FALSE	raher	
4013	FALSE		Roger		de Valognes	elder		FALSE	roger	de valognes
4014	FALSE		Thurstan			"priest of St Botolph's, Aldersgate, London"		FALSE	thurstan	
4015	FALSE		Henry			Arborarius		FALSE	henry	
4016	TRUE		"London,"		St Mary Magdalen			FALSE	"london,"	saint mary magdalen
4017	FALSE		William			dean of London		FALSE	william	
4018	FALSE		Geoffrey			canon of London		FALSE	geoffrey	
4019	TRUE		Longueville		Priory			FALSE	longueville	priory
4020	FALSE		Columba		of Le Bourg-Dun			FALSE	columba	of le bourg-dun
4021	FALSE		Walter		de Avesnis			FALSE	walter	de avesnis
4022	FALSE		Vitalis		Engaigne			FALSE	vitalis	engaigne
4023	FALSE		Mauger			monk of Luffield/Westminster		FALSE	mauger	
4024	FALSE		Hugh		de Cahaignes			FALSE	hugh	de cahaignes
4025	FALSE		Avicia			abbess of Malling		FALSE	avicia	
4026	FALSE		Abbess of Malling		unidentified	temp. Henry I		FALSE	abbess of malling	unidentified
4027	TRUE		Great Malvern		Priory			FALSE	great malvern	priory
4028	FALSE		Hugh			monk of Westminster		FALSE	hugh	
4029	FALSE		Warner			monk of Westminster		FALSE	warner	
4030	FALSE		Guy		son of Holgod			FALSE	guy	son of holgod
4031	FALSE		Matilda		wife of Richard	son of Pons		FALSE	matilda	wife of richard
4032	FALSE		Simon		son of Richard	son of Pons		FALSE	simon	son of richard
4033	FALSE		Hasculf		son of Eudo			FALSE	hasculf	son of eudo
4034	FALSE		Hilgot			abbot of Marmoutier		FALSE	hilgot	
4035	FALSE		Odo		de Tuscet			FALSE	odo	de tuscet
4036	FALSE		Ralph		de Rolliaco			FALSE	ralph	de rolliaco
4037	FALSE		Merleswein					FALSE	merleswein	
4038	FALSE		Reginald			tenant in Leeds		FALSE	reginald	
4039	FALSE		Matilda		Paganellus	wife of Ralph		FALSE	matilda	paganellus
4040	FALSE		Ranulf			treasurer of York Minster		FALSE	ranulf	
4041	FALSE		Bishop of Coutances		unidentified	temp. Henry I		FALSE	bishop of coutances	unidentified
4042	FALSE		Ranulf			priest of Coutances		FALSE	ranulf	
4043	TRUE		Merton		Priory			FALSE	merton	priory
4044	FALSE		Stephen			archdeacon of Surrey		FALSE	stephen	
4045	TRUE		Ruisseauville		Abbey			FALSE	ruisseauville	abbey
4046	TRUE		Monkton Farleigh		Priory			FALSE	monkton farleigh	priory
4047	FALSE		Matilda		de Bohun	mother of Humfrey		FALSE	matilda	de bohun
4048	FALSE		William		de Insula			FALSE	william	de insula
4049	FALSE		Ilbert			knight of Humfrey de Bohun		FALSE	ilbert	
4050	FALSE		Hugh		de Chaldefeld'			FALSE	hugh	de chaldefeld'
4051	FALSE		Lecelina		de Chaldefeld'	mother of Hugh		FALSE	lecelina	de chaldefeld'
4052	FALSE		Osmund		Latimer			FALSE	osmund	latimer
4053	FALSE		Walter		Croc			FALSE	walter	croc
4054	FALSE		Adelicia		de Dunstanville	wife of Robert		FALSE	adelicia	de dunstanville
4055	FALSE		Geoffrey			dapifer of Humfrey de Bohun		FALSE	geoffrey	
4056	FALSE		Ilbert		de Caz			FALSE	ilbert	de caz
4057	FALSE		William		Apilrewarde			FALSE	william	apilrewarde
4058	FALSE		Ralph		de Cumbrewella			FALSE	ralph	de cumbrewella
4059	FALSE		Osbert			priest of Yarlington		FALSE	osbert	
4060	FALSE		Ranulf		de Scameston			FALSE	ranulf	de scameston
4061	FALSE		Turgis		Grossus			FALSE	turgis	grossus
4062	FALSE		Richard		de Lestre			FALSE	richard	de lestre
4063	FALSE		Urso			abbot of Montebourg		FALSE	urso	
4064	FALSE		Walchelin			chamberlain		FALSE	walchelin	
4065	FALSE		Ralph			bishop of Coutances		FALSE	ralph	
4066	FALSE		Abbot of Montebourg		unidentified	temp. Henry I		FALSE	abbot of montebourg	unidentified
4067	FALSE		Humfrey		de Adevilla			FALSE	humfrey	de adevilla
4068	FALSE		W.		Filiastr'			FALSE	w.	filiastr'
4069	FALSE		Richard		de Ansgervilla			FALSE	richard	de ansgervilla
4070	FALSE		W.		de St Germano			FALSE	w.	de st germano
4071	FALSE		Thomas		de Pont			FALSE	thomas	de pont
4072	FALSE		Ralph		Fraunc'			FALSE	ralph	fraunc'
4073	FALSE		Matilda		wife of Simon	countess of Northampton		FALSE	matilda	wife of simon
4074	FALSE		Walter			chaplain of Exton		FALSE	walter	
4075	FALSE		Grimbald			"donor to St Andrew's, Northampton"		FALSE	grimbald	
4076	FALSE		Achard			"donor to  St Andrew's, Northampton"		FALSE	achard	
4077	FALSE		Oger			"donor to St Andrew's, Northampton"		FALSE	oger	
4078	FALSE		Amfrid		de Chanci			FALSE	amfrid	de chanci
4079	FALSE		Robert		son of Vitalis			FALSE	robert	son of vitalis
4080	FALSE		Robert		son of Lancelin			FALSE	robert	son of lancelin
4081	FALSE		Ilbert		de Cogenho			FALSE	ilbert	de cogenho
4082	FALSE		Adelulf			"donor to St Andrew's, Northampton"		FALSE	adelulf	
4083	FALSE		Roger		of Isham			FALSE	roger	of isham
4084	FALSE		Hardwin		of Harrowden			FALSE	hardwin	of harrowden
4085	FALSE		Walter		of Preston			FALSE	walter	of preston
4086	FALSE		Ingelram		of Harrowden			FALSE	ingelram	of harrowden
4087	FALSE		William		son of Burchard			FALSE	william	son of burchard
4088	FALSE		William		of Braybrooke			FALSE	william	of braybrooke
4089	FALSE		Walter		de Liner			FALSE	walter	de liner
4090	FALSE		Robert		de Armenters			FALSE	robert	de armenters
4091	FALSE		Werric		of Northampton			FALSE	werric	of northampton
4092	FALSE		Robert		Huvet			FALSE	robert	huvet
4093	FALSE		Walter		of Northampton			FALSE	walter	of northampton
4094	TRUE		Norton		Priory			FALSE	norton	priory
4095	FALSE		Odbert			usher		FALSE	odbert	
4097	FALSE		Nigreda			wife of Godric dapifer		FALSE	nigreda	
4098	FALSE		Ralph		son of Godric			FALSE	ralph	son of godric
4099	FALSE		Alwin		son of Flotem			FALSE	alwin	son of flotem
4100	FALSE		Wascelina					FALSE	wascelina	
4101	FALSE		Ulviva					FALSE	ulviva	
4102	FALSE		William		Bigod			FALSE	william	bigod
4103	TRUE		Thetford		Priory	(Cluniac)		FALSE	thetford	priory
4104	FALSE		William		Halthein			FALSE	william	halthein
4105	FALSE		Agnes		de Beaufou			FALSE	agnes	de beaufou
4106	FALSE		Avelina		de Hesdin			FALSE	avelina	de hesdin
4107	FALSE		William		de Curcun			FALSE	william	de curcun
4108	FALSE		Turgis		de Fleg'			FALSE	turgis	de fleg'
4109	FALSE		Roger		de Fleg'			FALSE	roger	de fleg'
4110	FALSE		Richard		son of Hubert	de Ria		FALSE	richard	son of hubert
4111	FALSE		Antony			chaplain of Agnes de Beaufou		FALSE	antony	
4112	FALSE		Henry		son of Hubert	de Ria		FALSE	henry	son of hubert
4113	FALSE		Roger		Costardus			FALSE	roger	costardus
4114	FALSE		Brian		son of Waring'			FALSE	brian	son of waring'
4115	FALSE		Edward		of Fyebridge			FALSE	edward	of fyebridge
4116	FALSE		Hugh		de la Val			FALSE	hugh	de la val
4117	FALSE		Algar			priest of Bamburgh		FALSE	algar	
4118	FALSE		Swein		son of Ailric			FALSE	swein	son of ailric
4119	FALSE		William		Foliot			FALSE	william	foliot
4120	FALSE		Ernulf		of Preston			FALSE	ernulf	of preston
4121	FALSE		Leisinus					FALSE	leisinus	
4122	FALSE		Everard			donor to Nostell		FALSE	everard	
4123	FALSE		Olard			donor to Nostell		FALSE	olard	
4124	FALSE		Peverel		de Beauchamp			FALSE	peverel	de beauchamp
4125	FALSE		Godric		of Norwich			FALSE	godric	of norwich
4127	FALSE		Picot		de Percy			FALSE	picot	de percy
4128	FALSE		Osceria		Fossard			FALSE	osceria	fossard
4129	FALSE		Ralph		Grammaticus			FALSE	ralph	grammaticus
4130	FALSE		Bertram		de Bulmer			FALSE	bertram	de bulmer
4131	FALSE		Adeliza		Chedned'	wife of Ralph		FALSE	adeliza	chedned'
4132	FALSE		Ralph		Chedned'	elder		FALSE	ralph	chedned'
4133	FALSE		Simon		Chedned'			FALSE	simon	chedned'
4134	FALSE		Adam		de Ranavilla			FALSE	adam	de ranavilla
4135	FALSE		Ingulf		de Macomio			FALSE	ingulf	de macomio
4136	FALSE		Swein		son of Edwin			FALSE	swein	son of edwin
4137	FALSE		Godard			donor to Nostell		FALSE	godard	
4138	FALSE		Gerbod			donor to Nostell		FALSE	gerbod	
4139	FALSE		Ralph		of Featherstone			FALSE	ralph	of featherstone
4140	FALSE		Becea			donor to Nostell		FALSE	becea	
4141	FALSE		Leofwine		son of Aniet	donor to Nostell		FALSE	leofwine	son of aniet
4142	FALSE		Robert		Daius	donor to Nostell		FALSE	robert	daius
4143	FALSE		Acelin		Daius	donor to Nostell		FALSE	acelin	daius
4144	FALSE		Levena			donor to Nostell		FALSE	levena	
4145	FALSE		Robert		son of Herbert			FALSE	robert	son of herbert
4146	FALSE		Ralph		de Lacy			FALSE	ralph	de lacy
4147	FALSE		Gilbert		son of Jocelin			FALSE	gilbert	son of jocelin
4148	FALSE		Ralph		Chedned'	younger		FALSE	ralph	chedned'
4149	FALSE		Clibern			donor to Nostell		FALSE	clibern	
4150	FALSE		Sunwlf			donor to Nostell		FALSE	sunwlf	
4151	FALSE		Roger		de Limesy	"chaplain of Stephen, count of Mortain"		FALSE	roger	de limesy
4153	FALSE		Hattpius		son of Humfrey	Hactenc		FALSE	hattpius	son of humfrey
4154	TRUE		Notre-Dame-du-Desert		Priory			FALSE	notre-dame-du-desert	priory
4155	FALSE		Amicia			countess of Leicester		FALSE	amicia	
4156	FALSE		Ranier		son of Girbert			FALSE	ranier	son of girbert
4157	FALSE		William		Frainellus			FALSE	william	frainellus
4158	FALSE		William		de Heronvilures			FALSE	william	de heronvilures
4159	FALSE		William			count of Ponthieu		FALSE	william	
4160	FALSE		Robert		de Vura			FALSE	robert	de vura
4161	FALSE		Odo			servant of Henry I		FALSE	odo	
4162	FALSE		Reginald		de Pomeroy			FALSE	reginald	de pomeroy
4163	FALSE		William			armiger		FALSE	william	
4164	FALSE		Odoin		de Malpalu			FALSE	odoin	de malpalu
4165	FALSE		John		Martel			FALSE	john	martel
4166	FALSE		Otto		the elder	goldsmith		FALSE	otto	the elder
4167	FALSE		Wimund			"prior of St Frideswide's, Oxford"		FALSE	wimund	
4168	FALSE		Robert		Revel	sheriff of Oxford		FALSE	robert	revel
4169	TRUE		"Oxford,"		St George's			FALSE	"oxford,"	saint george's
4170	FALSE		Robert		de Borchest'			FALSE	robert	de borchest'
4171	FALSE		Hemming			priest of Brill		FALSE	hemming	
4172	FALSE		Restold			sheriff of Oxford		FALSE	restold	
4173	FALSE		Richard			sheriff of Buckingham		FALSE	richard	
4174	FALSE		Matilda		Peverel	"daughter of Payn, wife of Hugh of Dover"		FALSE	matilda	peverel
4175	FALSE		Rotrou		de Doli			FALSE	rotrou	de doli
4176	FALSE		William		le Sor'			FALSE	william	le sor'
4177	FALSE		Robert		Peverel	son of Payn Peverel		FALSE	robert	peverel
4178	FALSE		Hamelin		de Asnevilla			FALSE	hamelin	de asnevilla
4179	FALSE		Payn		de Beauchamp			FALSE	payn	de beauchamp
4180	FALSE		Robert		de Guines			FALSE	robert	de guines
4181	FALSE		Ralph		de la Mare			FALSE	ralph	de la mare
4182	FALSE		Richard		of Thornhaw			FALSE	richard	of thornhaw
4183	FALSE		Alsi					FALSE	alsi	
4184	FALSE		Geoffrey		Infans			FALSE	geoffrey	infans
4185	FALSE		Odo		of Peterborough			FALSE	odo	of peterborough
4186	FALSE		Brand		of Peterborough			FALSE	brand	of peterborough
4187	FALSE		Brian			tenant in 'Warmintuna'		FALSE	brian	
4188	FALSE		Gudold			bedel of Ermestuna		FALSE	gudold	
4189	FALSE		Wimund		of Stoke			FALSE	wimund	of stoke
4190	FALSE		Aschetill		of Sutton			FALSE	aschetill	of sutton
4191	FALSE		Guy		Malfedus			FALSE	guy	malfedus
4192	FALSE		Vivian		of Churchfield			FALSE	vivian	of churchfield
4194	FALSE		Roger		Infans			FALSE	roger	infans
4195	FALSE		Richard		de Cothestoca			FALSE	richard	de cothestoca
4196	TRUE		"Pickering,"		Church of			FALSE	"pickering,"	church of
4197	FALSE		Ranulf		Bucel			FALSE	ranulf	bucel
4198	TRUE		Plessis-Grimoult					FALSE	plessis-grimoult	
4199	FALSE		Samson			priest of Plessis		FALSE	samson	
4200	FALSE		Roger		de Ode			FALSE	roger	de ode
